Unnamed: 0,Country,Artists Name,Artist ID,Track Name,Track ID,Release Date,Popularity,Danceability,Energy
36,Columbia,Brytiago,00XhexlJEXQstHimpZN910,Asesina - Remix,59PYgzOiOjGDzjDT5N5oOX,2018-10-31,86,0.825,0.69
37,Columbia,Nacho,2ayNSoKPCRAfjp6hQ76hRu,Déjalo,4VTTpwcAxVSQNzEZLi75d0,2018-11-30,81,0.743,0.795
38,Columbia,Karol G,790FomKkXshlbRYZFtlgla,Culpables,6q8Lb50EtqNeeJXXe8mMAH,2018-09-14,86,0.728,0.8009999999999999
39,Columbia,ChocQuibTown,6tkyhGe9hGI3Lcfo4gVh6Z,Pa Olvidarte,0NCMHQFpWVDK199pKR2Y7V,2018-11-02,72,0.7290000000000001,0.805
40,Columbia,Becky G,4obzFoKoKRHIphyHzJ35G3,Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,2018-08-02,86,0.772,0.732
41,Columbia,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,Imposible,4cuGZb0iFyHtwaSKdKrJkF,2019-02-01,74,0.7829999999999999,0.738
42,Columbia,Mario Bautista,0AspLZGQkP38yddNoD0pLn,Baby Girl (feat. Lalo Ebratt),6o8ogTrSX8H0F66Pdz3Tsc,2018-08-17,84,0.804,0.705
43,Columbia,Mike Bahía,1phfTBIocBW3UwqcYjaEN6,Serenata,0Ek2vjTPwy3fXKQnsXy8MH,2018-10-12,73,0.757,0.8240000000000001
44,Columbia,Kevin Roldan,1RBzGO6Nm3uyhUSxP7EDWO,PPP - Remix,3jOn1ZdPldABfKQY4JBhov,2019-01-25,78,0.8029999999999999,0.7490000000000001
45,Columbia,Anuel Aa,2R21vXR83lH98kGeO99Y66,Quiere Beber,3rPAD722s5FFNnwjC91t7Z,2018-07-17,83,0.773,0.57
46,Columbia,Cali Y El Dandee,5DUlefCLzVRzNWaNURTFpK,Ay Corazón,3DN6Gss0WIEMXc1AvnrAA5,2019-02-13,69,0.727,0.7120000000000001
47,Columbia,Kevin Roldan,1RBzGO6Nm3uyhUSxP7EDWO,PPP,1DcxnVNFAyVl2sDQ646pXS,2018-09-07,84,0.7859999999999999,0.65
48,Columbia,Andrés Cepeda,49Z1AvGeUaBSanPaOmplK6,Magia (feat. Sebastian Yatra),6xAhkN7uE1qdhPa8jZwhTb,2018-08-24,68,0.45799999999999996,0.705
49,Columbia,Reik,0vR2qb8m9WHeZ5ByCbimq2,Amigos Con Derechos,2zDj4WjbNDmrRL6Z4YjjCA,2018-08-31,85,0.6859999999999999,0.807
