Unnamed: 0,Country,Artists Name,Artist ID,Track Name,Track ID,Release Date,Popularity,Danceability,Energy
11,Japan,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,In the Stars (feat. Kiiara),3VESewT7ERH2wtE5OyuKWH,2019-02-13,56,0.597,0.785
12,Japan,Aimyon,5kVZa4lFUmAQlBogl1fkd6,あした世界が終わるとしても,4cKEW1EDlagnqmExM6lVcm,2019-02-13,56,0.563,0.67
13,Japan,Mr.Children,1qma7XhwZotCAucL7NHVLY,HANABI,77lmDcPPyY6kK907gdgC6i,2008-12-10,61,0.638,0.7659999999999999
14,Japan,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,Change,0BOHIMI5EvhGuZSkWLwxIP,2019-02-15,53,0.493,0.7290000000000001
15,Japan,MONGOL800,2zUQjYvy0TevSi4d3PjqQO,小さな恋のうた,7swIKcU4tFRk4iFJpi12Fg,2013-01-23,62,0.40299999999999997,0.87
16,Japan,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,Wasted Nights,39LyUQIy7idLxPdsjyZsxe,2019-02-15,56,0.556,0.833
17,Japan,DA PUMP,3NRXKeatDxKe4apH6XawKX,U.S.A.,5HXCP7b8k64WdZ1G0Bbc13,2018-12-12,56,0.71,0.988
18,Japan,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,89,0.735,0.638
19,Japan,Superfly,5M8AXrOifBT8elkLKbGPQZ,愛をこめて花束を,7CmWXD3w1xOO53AAO4LRVQ,2007-04-04,61,0.37,0.8
20,Japan,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Shape of You,7qiZfU4dY1lWllzX7mPBI3,2017-03-03,86,0.825,0.652
21,Japan,[Alexandros],1luOe8HkZQ7zwuaO2wuJqI,ワタリドリ,0ve9Tpz8Yw0I4eXhWsy21o,2015-06-17,62,0.508,0.9640000000000001
22,Japan,Masaki Suda,6n4SsAp5VjvIBg3s9QCcPX,Sayonara Elegy,0QKmcZNAST4GytJYmkN05D,2018-03-21,46,0.466,0.934
23,Japan,Aimyon,5kVZa4lFUmAQlBogl1fkd6,ら、のはなし,2tgWF9EZzqiq4Qzdzeow1A,2019-02-13,56,0.568,0.802
24,Japan,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,Wherever you are,0YAMQSmHk6BSUGTYpaoqTJ,2010-06-09,59,0.379,0.69
25,Japan,AAA,1AyWsgtaIgXbzjJlTx2ZDp,恋音と雨空,46gSY0U7ZZCmd7EuJuo15N,2017-01-18,59,0.625,0.86
26,Japan,GReeeeN,14T8NkbwXVZgbOvwnuGV89,愛唄,7iXHLtPosbHvglVSJ4rxLq,2007-01-01,59,0.505,0.7909999999999999
27,Japan,Queen,1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,1975-11-21,80,0.397,0.396
28,Japan,Aimyon,5kVZa4lFUmAQlBogl1fkd6,生きていたんだよな,69jrtjVjyzRyPCDg0dHYCX,2017-09-12,60,0.601,0.9009999999999999
29,Japan,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,2019-02-08,98,0.726,0.545
30,Japan,Sam Smith,2wY79sveU1sp5g7SokKOiI,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,2019-01-11,96,0.741,0.52
31,Japan,Motohiro Hata,706WzkJEacBrtkHKRpBU2q,鱗(うろこ),4IubwxgmXeZtDtYjTaT9gN,2007-09-26,58,0.442,0.748
32,Japan,Nissy,4L9VSeE7K3BTBndqEL9A6q,トリコ,7H5uStZMOGpcVw7eW0eyTi,2019-02-04,50,0.63,0.8
33,Japan,King Gnu,6wxfx1yhyqjCPYwwxJktR2,Slumberland,1Q5l8ZfVn6kYwLJkGrBwZP,2019-01-16,41,0.664,0.7909999999999999
34,Japan,MISIA,3uyDATzOGjbGCts7v2eszk,Ainokatachi (feat. HIDE (GReeeeN)),76flsS3UnNr7UQIz6JmVT3,2016,44,0.379,0.653
35,Japan,Sukima Switch,0wRzWf3I4lUl9hdFF5uL0m,奏(かなで),5RbMlPFL4gVyEHW2lEOuzG,2004-06-23,60,0.519,0.6659999999999999
36,Japan,Aimyon,5kVZa4lFUmAQlBogl1fkd6,二人だけの国,47ykT7pfFgvjCpk0c2MxBI,2019-02-13,54,0.698,0.45899999999999996
37,Japan,TWICE,7n2Ycct7Beij7Dj7meI4X0,YES or YES,184XtKkzoAl83quIarUAJP,2018-11-05,60,0.7020000000000001,0.9129999999999999
38,Japan,AI,0aD7NQx7yauKlVDnqOxk6q,Story,0V2axJ946WH1vt9t5SGMLV,2006-09-27,59,0.586,0.632
39,Japan,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,Eye Of The Storm,6CbKdffAPlgLV4nqvQceNT,2019-02-15,56,0.457,0.823
40,Japan,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Who Do You Love (with 5 Seconds of Summer),11cDEev79fPKi6uJCjUhu8,2019-02-07,89,0.51,0.835
41,Japan,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Happier,2dpaYNEQHiRxtZbfNsse99,2018-08-17,96,0.687,0.792
42,Japan,Yo Hitoto,5sm4rWbXSE6K8MdyTIZg7q,ハナミズキ,4PqDkR6YM80Sy590Qsy6mm,2015-07-22,59,0.47600000000000003,0.457
43,Japan,Aimyon,5kVZa4lFUmAQlBogl1fkd6,プレゼント,1i6F01jxN0Qy7xFk3EldRO,2019-02-13,54,0.42200000000000004,0.878
44,Japan,Cardi B,4kYSro6naA4h99UJvo89HB,Please Me,0PG9fbaaHFHfre2gUVo7AN,2019-02-15,87,0.747,0.57
45,Japan,GReeeeN,14T8NkbwXVZgbOvwnuGV89,キセキ,7ztdl6cnbJgHRdMkKldkts,2008-01-01,59,0.6409999999999999,0.618
46,Japan,Aimyon,5kVZa4lFUmAQlBogl1fkd6,夢追いベンガル,526NsA2BI2b10l05a13VWm,2019-02-13,53,0.54,0.977
47,Japan,Shota Shimizu,2ZjWbNQAjL74Pf4aqikIz2,My Boo,2gasr6aemUqZIBBN05EO03,2017-06-30,40,0.7190000000000001,0.718
48,Japan,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,Head High,70H7igMoR8VWGbqAEEYRHA,2019-02-15,54,0.586,0.8690000000000001
49,Japan,ITZY,2KC9Qb60EaY0kW4eH68vr3,달라달라 DALLA DALLA,6G7DuXoSGeAf6BZivJdEjF,2019-02-13,79,0.79,0.853
